pokemon_name,move_name,learn_method,level,version_group
Baile Style",Roost,level-up,30,scarlet-violet
"Oricorio
Baile Style",Pluck,egg,0,scarlet-violet
"Oricorio
Baile Style",Tailwind,machine,0,scarlet-violet
"Oricorio
Baile Style",U Turn,machine,0,scarlet-violet
"Oricorio
Baile Style",Air Slash,level-up,36,scarlet-violet
"Oricorio
Baile Style",Air Slash,machine,0,scarlet-violet
"Oricorio
Baile Style",Defog,egg,0,scarlet-violet
"Oricorio
Baile Style",Quiver Dance,egg,0,scarlet-violet
"Oricorio
Baile Style",Acrobatics,level-up,23,scarlet-violet
"Oricorio
Baile Style",Acrobatics,machine,0,scarlet-violet
"Oricorio
Baile Style",Hurricane,level-up,47,scarlet-violet
"Oricorio
Baile Style",Hurricane,machine,0,scarlet-violet
"Oricorio
Baile Style",Revelation Dance,level-up,40,scarlet-violet
"Oricorio
Baile Style",Dual Wingbeat,machine,0,scarlet-violet
"Oricorio
Baile Style",Tera Blast,machine,0,scarlet-violet
"Oricorio
Baile Style",Trailblaze,machine,0,scarlet-violet
"Oricorio
Baile Style",Alluring Voice,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Pound,level-up,1,scarlet-violet
"Oricorio
Pom-Pom Style",Swords Dance,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Fly,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Take Down,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Growl,level-up,4,scarlet-violet
"Oricorio
Pom-Pom Style",Peck,level-up,6,scarlet-violet
"Oricorio
Pom-Pom Style",Agility,level-up,43,scarlet-violet
"Oricorio
Pom-Pom Style",Agility,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Swift,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Rest,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Substitute,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Reversal,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Protect,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Icy Wind,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Sandstorm,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Endure,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Charm,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Attract,egg,0,scarlet-violet
"Oricorio
Pom-Pom Style",Sleep Talk,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Safeguard,egg,0,scarlet-violet
"Oricorio
Pom-Pom Style",Baton Pass,level-up,16,scarlet-violet
"Oricorio
Pom-Pom Style",Baton Pass,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Rain Dance,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Sunny Day,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Psych Up,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Flatter,level-up,33,scarlet-violet
"Oricorio
Pom-Pom Style",Facade,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Taunt,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Helping Hand,level-up,10,scarlet-violet
"Oricorio
Pom-Pom Style",Helping Hand,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Feather Dance,level-up,20,scarlet-violet
"Oricorio
Pom-Pom Style",Feather Dance,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Teeter Dance,level-up,26,scarlet-violet
"Oricorio
Pom-Pom Style",Air Cutter,level-up,13,scarlet-violet
"Oricorio
Pom-Pom Style",Air Cutter,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Aerial Ace,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Calm Mind,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Roost,level-up,30,scarlet-violet
"Oricorio
Pom-Pom Style",Pluck,egg,0,scarlet-violet
"Oricorio
Pom-Pom Style",Tailwind,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",U Turn,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Air Slash,level-up,36,scarlet-violet
"Oricorio
Pom-Pom Style",Air Slash,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Defog,egg,0,scarlet-violet
"Oricorio
Pom-Pom Style",Quiver Dance,egg,0,scarlet-violet
"Oricorio
Pom-Pom Style",Acrobatics,level-up,23,scarlet-violet
"Oricorio
Pom-Pom Style",Acrobatics,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Hurricane,level-up,47,scarlet-violet
"Oricorio
Pom-Pom Style",Hurricane,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Revelation Dance,level-up,40,scarlet-violet
"Oricorio
Pom-Pom Style",Dual Wingbeat,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Tera Blast,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Trailblaze,machine,0,scarlet-violet
"Oricorio
Pom-Pom Style",Alluring Voice,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Pound,level-up,1,scarlet-violet
"Oricorio
Pa'u Style",Swords Dance,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Fly,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Take Down,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Growl,level-up,4,scarlet-violet
"Oricorio
Pa'u Style",Peck,level-up,6,scarlet-violet
"Oricorio
Pa'u Style",Agility,level-up,43,scarlet-violet
"Oricorio
Pa'u Style",Agility,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Swift,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Rest,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Substitute,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Reversal,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Protect,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Icy Wind,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Sandstorm,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Endure,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Charm,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Attract,egg,0,scarlet-violet
"Oricorio
Pa'u Style",Sleep Talk,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Safeguard,egg,0,scarlet-violet
"Oricorio
Pa'u Style",Baton Pass,level-up,16,scarlet-violet
"Oricorio
Pa'u Style",Baton Pass,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Rain Dance,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Sunny Day,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Psych Up,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Flatter,level-up,33,scarlet-violet
"Oricorio
Pa'u Style",Facade,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Taunt,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Helping Hand,level-up,10,scarlet-violet
"Oricorio
Pa'u Style",Helping Hand,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Feather Dance,level-up,20,scarlet-violet
"Oricorio
Pa'u Style",Feather Dance,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Teeter Dance,level-up,26,scarlet-violet
"Oricorio
Pa'u Style",Air Cutter,level-up,13,scarlet-violet
"Oricorio
Pa'u Style",Air Cutter,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Aerial Ace,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Calm Mind,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Roost,level-up,30,scarlet-violet
"Oricorio
Pa'u Style",Pluck,egg,0,scarlet-violet
"Oricorio
Pa'u Style",Tailwind,machine,0,scarlet-violet
"Oricorio
Pa'u Style",U Turn,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Air Slash,level-up,36,scarlet-violet
"Oricorio
Pa'u Style",Air Slash,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Defog,egg,0,scarlet-violet
"Oricorio
Pa'u Style",Quiver Dance,egg,0,scarlet-violet
"Oricorio
Pa'u Style",Acrobatics,level-up,23,scarlet-violet
"Oricorio
Pa'u Style",Acrobatics,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Hurricane,level-up,47,scarlet-violet
"Oricorio
Pa'u Style",Hurricane,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Revelation Dance,level-up,40,scarlet-violet
"Oricorio
Pa'u Style",Dual Wingbeat,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Tera Blast,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Trailblaze,machine,0,scarlet-violet
"Oricorio
Pa'u Style",Alluring Voice,machine,0,scarlet-violet
"Oricorio
Sensu Style",Pound,level-up,1,scarlet-violet
"Oricorio
Sensu Style",Swords Dance,machine,0,scarlet-violet
"Oricorio
Sensu Style",Fly,machine,0,scarlet-violet
"Oricorio
Sensu Style",Take Down,machine,0,scarlet-violet
"Oricorio
Sensu Style",Growl,level-up,4,scarlet-violet
"Oricorio
Sensu Style",Peck,level-up,6,scarlet-violet
"Oricorio
Sensu Style",Agility,level-up,43,scarlet-violet
"Oricorio
Sensu Style",Agility,machine,0,scarlet-violet
"Oricorio
Sensu Style",Swift,machine,0,scarlet-violet
"Oricorio
Sensu Style",Rest,machine,0,scarlet-violet
"Oricorio
Sensu Style",Substitute,machine,0,scarlet-violet
"Oricorio
Sensu Style",Reversal,machine,0,scarlet-violet
"Oricorio
Sensu Style",Protect,machine,0,scarlet-violet
"Oricorio
Sensu Style",Icy Wind,machine,0,scarlet-violet
"Oricorio
Sensu Style",Sandstorm,machine,0,scarlet-violet
"Oricorio
Sensu Style",Endure,machine,0,scarlet-violet
"Oricorio
Sensu Style",Charm,machine,0,scarlet-violet
"Oricorio
Sensu Style",Attract,egg,0,scarlet-violet
"Oricorio
Sensu Style",Sleep Talk,machine,0,scarlet-violet
"Oricorio
Sensu Style",Safeguard,egg,0,scarlet-violet
"Oricorio
Sensu Style",Baton Pass,level-up,16,scarlet-violet
"Oricorio
Sensu Style",Baton Pass,machine,0,scarlet-violet
"Oricorio
Sensu Style",Rain Dance,machine,0,scarlet-violet
"Oricorio
Sensu Style",Sunny Day,machine,0,scarlet-violet
"Oricorio
Sensu Style",Psych Up,machine,0,scarlet-violet
"Oricorio
Sensu Style",Flatter,level-up,33,scarlet-violet
"Oricorio
Sensu Style",Facade,machine,0,scarlet-violet
"Oricorio
Sensu Style",Taunt,machine,0,scarlet-violet
"Oricorio
Sensu Style",Helping Hand,level-up,10,scarlet-violet
"Oricorio
Sensu Style",Helping Hand,machine,0,scarlet-violet
"Oricorio
Sensu Style",Feather Dance,level-up,20,scarlet-violet
"Oricorio
Sensu Style",Feather Dance,machine,0,scarlet-violet
"Oricorio
Sensu Style",Teeter Dance,level-up,26,scarlet-violet
"Oricorio
Sensu Style",Air Cutter,level-up,13,scarlet-violet
"Oricorio
Sensu Style",Air Cutter,machine,0,scarlet-violet
"Oricorio
Sensu Style",Aerial Ace,machine,0,scarlet-violet
"Oricorio
Sensu Style",Calm Mind,machine,0,scarlet-violet
"Oricorio
Sensu Style",Roost,level-up,30,scarlet-violet
"Oricorio
Sensu Style",Pluck,egg,0,scarlet-violet
"Oricorio
Sensu Style",Tailwind,machine,0,scarlet-violet
"Oricorio
Sensu Style",U Turn,machine,0,scarlet-violet
"Oricorio
Sensu Style",Air Slash,level-up,36,scarlet-violet
"Oricorio
Sensu Style",Air Slash,machine,0,scarlet-violet
"Oricorio
Sensu Style",Defog,egg,0,scarlet-violet
"Oricorio
Sensu Style",Quiver Dance,egg,0,scarlet-violet
"Oricorio
Sensu Style",Acrobatics,level-up,23,scarlet-violet
"Oricorio
Sensu Style",Acrobatics,machine,0,scarlet-violet
"Oricorio
Sensu Style",Hurricane,level-up,47,scarlet-violet
"Oricorio
Sensu Style",Hurricane,machine,0,scarlet-violet
"Oricorio
Sensu Style",Revelation Dance,level-up,40,scarlet-violet
"Oricorio
Sensu Style",Dual Wingbeat,machine,0,scarlet-violet
"Oricorio
Sensu Style",Tera Blast,machine,0,scarlet-violet
"Oricorio
Sensu Style",Trailblaze,machine,0,scarlet-violet
"Oricorio
Sensu Style",Alluring Voice,machine,0,scarlet-violet
Cutiefly,Absorb,level-up,1,scarlet-violet
Cutiefly,Stun Spore,level-up,6,scarlet-violet
Cutiefly,Psychic,machine,0,scarlet-violet
Cutiefly,Light Screen,machine,0,scarlet-violet
Cutiefly,Reflect,machine,0,scarlet-violet
Cutiefly,Swift,machine,0,scarlet-violet
Cutiefly,Leech Life,machine,0,scarlet-violet
Cutiefly,Rest,machine,0,scarlet-violet
Cutiefly,Substitute,machine,0,scarlet-violet
Cutiefly,Thief,machine,0,scarlet-violet
Cutiefly,Protect,machine,0,scarlet-violet
Cutiefly,Endure,machine,0,scarlet-violet
Cutiefly,Charm,machine,0,scarlet-violet
Cutiefly,Sleep Talk,machine,0,scarlet-violet
Cutiefly,Baton Pass,machine,0,scarlet-violet
Cutiefly,Sweet Scent,level-up,12,scarlet-violet
Cutiefly,Sunny Day,machine,0,scarlet-violet
Cutiefly,Psych Up,machine,0,scarlet-violet
Cutiefly,Facade,machine,0,scarlet-violet
Cutiefly,Helping Hand,machine,0,scarlet-violet
Cutiefly,Trick,machine,0,scarlet-violet
Cutiefly,Skill Swap,machine,0,scarlet-violet
Cutiefly,Imprison,machine,0,scarlet-violet
Cutiefly,Fake Tears,machine,0,scarlet-violet
Cutiefly,Covet,level-up,30,scarlet-violet
Cutiefly,Magical Leaf,machine,0,scarlet-violet
Cutiefly,Calm Mind,machine,0,scarlet-violet
Cutiefly,Tailwind,machine,0,scarlet-violet
Cutiefly,U Turn,machine,0,scarlet-violet
Cutiefly,Bug Buzz,level-up,48,scarlet-violet
Cutiefly,Bug Buzz,machine,0,scarlet-violet
Cutiefly,Energy Ball,machine,0,scarlet-violet
Cutiefly,Switcheroo,level-up,36,scarlet-violet
Cutiefly,Grass Knot,machine,0,scarlet-violet
Cutiefly,Bug Bite,machine,0,scarlet-violet
Cutiefly,Quiver Dance,level-up,54,scarlet-violet
Cutiefly,Acrobatics,machine,0,scarlet-violet
Cutiefly,Struggle Bug,level-up,24,scarlet-violet
Cutiefly,Struggle Bug,machine,0,scarlet-violet
Cutiefly,Sticky Web,egg,0,scarlet-violet
Cutiefly,Draining Kiss,level-up,18,scarlet-violet
Cutiefly,Draining Kiss,machine,0,scarlet-violet
Cutiefly,Play Rough,machine,0,scarlet-violet
Cutiefly,Fairy Wind,level-up,1,scarlet-violet
Cutiefly,Moonblast,egg,0,scarlet-violet
Cutiefly,Aromatic Mist,egg,0,scarlet-violet
Cutiefly,Dazzling Gleam,level-up,42,scarlet-violet
Cutiefly,Dazzling Gleam,machine,0,scarlet-violet
Cutiefly,Pollen Puff,machine,0,scarlet-violet
Cutiefly,Skitter Smack,machine,0,scarlet-violet
Cutiefly,Tera Blast,machine,0,scarlet-violet
Cutiefly,Pounce,machine,0,scarlet-violet
Cutiefly,Trailblaze,machine,0,scarlet-violet
Ribombee,Take Down,machine,0,scarlet-violet
Ribombee,Hyper Beam,machine,0,scarlet-violet
Ribombee,Absorb,level-up,1,scarlet-violet
Ribombee,Solar Beam,machine,0,scarlet-violet
Ribombee,Stun Spore,level-up,1,scarlet-violet
Ribombee,Psychic,machine,0,scarlet-violet
Ribombee,Agility,machine,0,scarlet-violet
Ribombee,Light Screen,machine,0,scarlet-violet
Ribombee,Reflect,machine,0,scarlet-violet
Ribombee,Swift,machine,0,scarlet-violet
Ribombee,Leech Life,machine,0,scarlet-violet
Ribombee,Rest,machine,0,scarlet-violet
Ribombee,Substitute,machine,0,scarlet-violet
Ribombee,Thief,machine,0,scarlet-violet
Ribombee,Protect,machine,0,scarlet-violet
Ribombee,Endure,machine,0,scarlet-violet
Ribombee,Charm,machine,0,scarlet-violet
Ribombee,Sleep Talk,machine,0,scarlet-violet
Ribombee,Baton Pass,machine,0,scarlet-violet
Ribombee,Sweet Scent,level-up,1,scarlet-violet
Ribombee,Sunny Day,machine,0,scarlet-violet
Ribombee,Psych Up,machine,0,scarlet-violet
Ribombee,Facade,machine,0,scarlet-violet
Ribombee,Helping Hand,machine,0,scarlet-violet
Ribombee,Trick,machine,0,scarlet-violet
Ribombee,Skill Swap,machine,0,scarlet-violet
Ribombee,Imprison,machine,0,scarlet-violet
Ribombee,Fake Tears,machine,0,scarlet-violet
Ribombee,Covet,level-up,32,scarlet-violet
Ribombee,Magical Leaf,machine,0,scarlet-violet
Ribombee,Calm Mind,machine,0,scarlet-violet
Ribombee,Tailwind,machine,0,scarlet-violet
Ribombee,U Turn,machine,0,scarlet-violet
Ribombee,Bug Buzz,level-up,56,scarlet-violet
Ribombee,Bug Buzz,machine,0,scarlet-violet
Ribombee,Energy Ball,machine,0,scarlet-violet
Ribombee,Switcheroo,level-up,40,scarlet-violet
Ribombee,Giga Impact,machine,0,scarlet-violet
Ribombee,Grass Knot,machine,0,scarlet-violet
Ribombee,Bug Bite,machine,0,scarlet-violet
Ribombee,Quiver Dance,level-up,64,scarlet-violet
Ribombee,Stored Power,machine,0,scarlet-violet
Ribombee,Acrobatics,machine,0,scarlet-violet
Ribombee,Struggle Bug,level-up,24,scarlet-violet
Ribombee,Struggle Bug,machine,0,scarlet-violet
Ribombee,Sticky Web,egg,0,scarlet-violet
Ribombee,Draining Kiss,level-up,18,scarlet-violet
Ribombee,Draining Kiss,machine,0,scarlet-violet
Ribombee,Play Rough,machine,0,scarlet-violet
Ribombee,Fairy Wind,level-up,1,scarlet-violet
Ribombee,Moonblast,egg,0,scarlet-violet
Ribombee,Aromatic Mist,egg,0,scarlet-violet
Ribombee,Dazzling Gleam,level-up,48,scarlet-violet
Ribombee,Dazzling Gleam,machine,0,scarlet-violet
Ribombee,Pollen Puff,level-up,0,scarlet-violet
Ribombee,Pollen Puff,machine,0,scarlet-violet
Ribombee,Lunge,machine,0,scarlet-violet
Ribombee,Skitter Smack,machine,0,scarlet-violet
Ribombee,Dual Wingbeat,machine,0,scarlet-violet
Ribombee,Tera Blast,machine,0,scarlet-violet
Ribombee,Pounce,machine,0,scarlet-violet
Ribombee,Trailblaze,machine,0,scarlet-violet
Ribombee,Alluring Voice,machine,0,scarlet-violet
Ribombee,Psychic Noise,machine,0,scarlet-violet
Rockruff,Swords Dance,machine,0,scarlet-violet
Rockruff,Sand Attack,level-up,4,scarlet-violet
Rockruff,Tackle,level-up,1,scarlet-violet
Rockruff,Body Slam,machine,0,scarlet-violet
Rockruff,Take Down,machine,0,scarlet-violet
Rockruff,Thrash,egg,0,scarlet-violet
Rockruff,Double Edge,machine,0,scarlet-violet
Rockruff,Leer,level-up,1,scarlet-violet
Rockruff,Bite,level-up,20,scarlet-violet
Rockruff,Roar,level-up,28,scarlet-violet
Rockruff,Roar,machine,0,scarlet-violet
Rockruff,Rock Throw,level-up,12,scarlet-violet
Rockruff,Dig,machine,0,scarlet-violet
Rockruff,Double Team,level-up,8,scarlet-violet
Rockruff,Rest,machine,0,scarlet-violet
Rockruff,Rock Slide,level-up,32,scarlet-violet
Rockruff,Rock Slide,machine,0,scarlet-violet
Rockruff,Substitute,machine,0,scarlet-violet
Rockruff,Protect,machine,0,scarlet-violet
Rockruff,Scary Face,level-up,40,scarlet-violet
Rockruff,Scary Face,machine,0,scarlet-violet
Rockruff,Mud Slap,machine,0,scarlet-violet
Rockruff,Sandstorm,machine,0,scarlet-violet
Rockruff,Endure,machine,0,scarlet-violet
Rockruff,Charm,machine,0,scarlet-violet
Rockruff,Sleep Talk,machine,0,scarlet-violet
Rockruff,Crunch,level-up,36,scarlet-violet
Rockruff,Crunch,machine,0,scarlet-violet
Rockruff,Facade,machine,0,scarlet-violet
Rockruff,Taunt,machine,0,scarlet-violet
Rockruff,Helping Hand,machine,0,scarlet-violet
Rockruff,Endeavor,egg,0,scarlet-violet
Rockruff,Endeavor,machine,0,scarlet-violet
Rockruff,Hyper Voice,machine,0,scarlet-violet
Rockruff,Rock Tomb,level-up,24,scarlet-violet
Rockruff,Rock Tomb,machine,0,scarlet-violet
Rockruff,Iron Defense,machine,0,scarlet-violet
Rockruff,Howl,level-up,16,scarlet-violet
Rockruff,Last Resort,egg,0,scarlet-violet
Rockruff,Earth Power,machine,0,scarlet-violet
Rockruff,Thunder Fang,machine,0,scarlet-violet
Rockruff,Fire Fang,machine,0,scarlet-violet
Rockruff,Zen Headbutt,machine,0,scarlet-violet
Rockruff,Iron Head,machine,0,scarlet-violet
Rockruff,Stone Edge,level-up,48,scarlet-violet
Rockruff,Stone Edge,machine,0,scarlet-violet
Rockruff,Stealth Rock,level-up,44,scarlet-violet
Rockruff,Stealth Rock,machine,0,scarlet-violet
Rockruff,Bulldoze,machine,0,scarlet-violet
Rockruff,Snarl,machine,0,scarlet-violet
Rockruff,Play Rough,machine,0,scarlet-violet
Rockruff,Psychic Fangs,machine,0,scarlet-violet
Rockruff,Stomping Tantrum,machine,0,scarlet-violet
Rockruff,Tera Blast,machine,0,scarlet-violet
Rockruff,Trailblaze,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Swords Dance,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Sand Attack,level-up,4,scarlet-violet
"Rockruff
Own Tempo Rockruff",Tackle,level-up,1,scarlet-violet
"Rockruff
Own Tempo Rockruff",Body Slam,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Take Down,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Thrash,egg,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Leer,level-up,1,scarlet-violet
"Rockruff
Own Tempo Rockruff",Bite,level-up,20,scarlet-violet
"Rockruff
Own Tempo Rockruff",Roar,level-up,28,scarlet-violet
"Rockruff
Own Tempo Rockruff",Roar,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Rock Throw,level-up,12,scarlet-violet
"Rockruff
Own Tempo Rockruff",Dig,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Double Team,level-up,8,scarlet-violet
"Rockruff
Own Tempo Rockruff",Rest,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Rock Slide,level-up,32,scarlet-violet
"Rockruff
Own Tempo Rockruff",Rock Slide,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Substitute,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Protect,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Scary Face,level-up,40,scarlet-violet
"Rockruff
Own Tempo Rockruff",Scary Face,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Mud Slap,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Sandstorm,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Endure,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Charm,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Sleep Talk,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Crunch,level-up,36,scarlet-violet
"Rockruff
Own Tempo Rockruff",Crunch,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Facade,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Taunt,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Helping Hand,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Endeavor,egg,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Hyper Voice,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Rock Tomb,level-up,24,scarlet-violet
"Rockruff
Own Tempo Rockruff",Rock Tomb,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Iron Defense,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Howl,level-up,16,scarlet-violet
"Rockruff
Own Tempo Rockruff",Last Resort,egg,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Earth Power,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Thunder Fang,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Fire Fang,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Zen Headbutt,machine,0,scarlet-violet
"Rockruff
Own Tempo Rockruff",Iron Head,machine,0,scarlet-violet
