pokemon,tier,usage_pct,raw_count,rank
Luxray,Monotype,0.0807,434,307
Vaporeon,Monotype,0.08,334,308
Orthworm,Monotype,0.0777,383,309
Sandslash,Monotype,0.077,150,310
Oricorio,Monotype,0.0766,253,311
Cresselia,Monotype,0.0756,198,312
Cryogonal,Monotype,0.0741,344,313
Rampardos,Monotype,0.0736,269,314
Zangoose,Monotype,0.072,407,315
Articuno-Galar,Monotype,0.0694,375,316
Dugtrio,Monotype,0.0691,222,317
Rotom,Monotype,0.0686,258,318
Altaria,Monotype,0.068,322,319
Sandaconda,Monotype,0.0667,204,320
Tsareena,Monotype,0.0653,340,321
Dusknoir,Monotype,0.0628,453,322
Brute Bonnet,Monotype,0.0616,221,323
Florges,Monotype,0.0616,244,324
Mareanie,Monotype,0.0611,102,325
Necrozma,Monotype,0.061,193,326
Pyroar,Monotype,0.0606,572,327
Pikachu,Monotype,0.0537,320,328
Feraligatr,Monotype,0.0532,255,329
Inteleon,Monotype,0.0516,310,330
Beartic,Monotype,0.0514,229,331
Sceptile,Monotype,0.0509,332,332
Cacturne,Monotype,0.0488,201,333
Lurantis,Monotype,0.0487,428,334
Jolteon,Monotype,0.0461,347,335
Dugtrio-Alola,Monotype,0.0459,253,336
Tauros,Monotype,0.0459,373,337
Dipplin,Monotype,0.0457,161,338
Hitmonchan,Monotype,0.0456,464,339
Hoopa,Monotype,0.0449,234,340
Regigigas,Monotype,0.0446,262,341
Arcanine,Monotype,0.0446,247,342
Trapinch,Monotype,0.0444,82,343
Tauros-Paldea-Aqua,Monotype,0.0442,157,344
Azelf,Monotype,0.0435,190,345
Registeel,Monotype,0.0425,200,346
Magcargo,Monotype,0.0421,267,347
Delibird,Monotype,0.0418,243,348
Shiftry,Monotype,0.0414,202,349
Mismagius,Monotype,0.0403,574,350
Regirock,Monotype,0.0396,165,351
Probopass,Monotype,0.0388,125,352
Jumpluff,Monotype,0.0382,288,353
Haunter,Monotype,0.038,116,354
Tropius,Monotype,0.0365,301,355
Spidops,Monotype,0.0362,202,356
Donphan,Monotype,0.0359,128,357
Murkrow,Monotype,0.0346,162,358
Thwackey,Monotype,0.0339,68,359
Swablu,Monotype,0.0332,60,360
Dachsbun,Monotype,0.0332,195,361
Rhydon,Monotype,0.0322,196,362
Victreebel,Monotype,0.0314,234,363
Veluza,Monotype,0.0313,156,364
Golduck,Monotype,0.0307,134,365
Noctowl,Monotype,0.0306,201,366
Passimian,Monotype,0.0305,59,367
Mabosstiff,Monotype,0.0304,84,368
Leafeon,Monotype,0.0301,355,369
Venonat,Monotype,0.0301,88,370
Squawkabilly,Monotype,0.0298,121,371
Whiscash,Monotype,0.0286,145,372
Bruxish,Monotype,0.0285,141,373
Klawf,Monotype,0.0282,149,374
Persian,Monotype,0.0271,177,375
Vespiquen,Monotype,0.0264,196,376
Carbink,Monotype,0.0263,169,377
Komala,Monotype,0.026,93,378
Ursaring,Monotype,0.0252,128,379
Virizion,Monotype,0.0244,109,380
Alcremie,Monotype,0.024,140,381
Typhlosion,Monotype,0.0232,135,382
Sawsbuck,Monotype,0.023,339,383
Wigglytuff,Monotype,0.0229,253,384
Weezing,Monotype,0.0229,360,385
Gurdurr,Monotype,0.0216,57,386
Dunsparce,Monotype,0.0211,45,387
Flapple,Monotype,0.0211,290,388
Flareon,Monotype,0.0207,129,389
Granbull,Monotype,0.0205,237,390
Exeggutor-Alola,Monotype,0.0205,137,391
Sliggoo-Hisui,Monotype,0.0205,54,392
Magneton,Monotype,0.0205,103,393
Swanna,Monotype,0.0202,37,394
Bellossom,Monotype,0.02,296,395
Furret,Monotype,0.0196,121,396
Oranguru,Monotype,0.0196,229,397
Qwilfish,Monotype,0.019,71,398
Exeggutor,Monotype,0.0188,216,399
Ampharos,Monotype,0.0184,170,400
Gumshoos,Monotype,0.0181,129,401
Sudowoodo,Monotype,0.018,73,402
Banette,Monotype,0.018,128,403
Mightyena,Monotype,0.0175,71,404
Combusken,Monotype,0.0173,46,405
Greedent,Monotype,0.017,129,406
Arbok,Monotype,0.0167,189,407
Bombirdier,Monotype,0.0163,140,408
Copperajah,Monotype,0.0145,115,409
Falinks,Monotype,0.0142,147,410
Munchlax,Monotype,0.0139,95,411
Seviper,Monotype,0.0138,103,412
Gogoat,Monotype,0.0135,186,413
Magmar,Monotype,0.0133,46,414
Muk,Monotype,0.0133,333,415
Wartortle,Monotype,0.013,19,416
Tornadus,Monotype,0.0128,99,417
Charjabug,Monotype,0.0121,62,418
Meganium,Monotype,0.0121,131,419
Mudbray,Monotype,0.012,15,420
Oricorio-Pa'u,Monotype,0.0119,91,421
Grotle,Monotype,0.0118,19,422
Perrserker,Monotype,0.0116,44,423
Glalie,Monotype,0.0106,72,424
Wugtrio,Monotype,0.0103,69,425
